index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2010-01-01,47.4,58.5,0.01,0.05,1.7,62.0,0.56,1,
2010-01-02,37.5,59.2,0.02,0.01,1.9,107.0,0.56,1,
2010-01-03,32.7,56.1,0.04,0.0,4.1,215.0,0.56,1,
2010-01-04,34.9,56.7,0.05,0.25,3.5,217.0,0.56,1,
2010-01-05,34.2,54.6,0.03,0.06,3.1,163.0,0.56,1,
2010-01-06,38.0,51.6,0.02,0.0,3.4,113.0,0.56,1,
2010-01-07,41.7,50.1,0.01,0.03,3.4,66.0,0.56,1,
2010-01-08,37.9,54.0,0.03,0.0,4.9,136.0,0.56,1,
2010-01-09,41.6,53.0,0.01,0.0,3.2,80.0,0.56,1,
2010-01-10,44.6,52.8,0.02,0.01,3.7,111.0,0.56,1,
2010-01-11,42.9,51.8,0.02,0.0,4.1,130.0,0.56,1,
2010-01-12,49.8,60.3,0.01,0.63,3.8,49.0,0.56,1,
2010-01-13,41.8,63.8,0.05,0.08,3.9,175.0,0.56,1,
2010-01-14,34.9,60.1,0.05,0.21,2.4,216.0,0.56,1,
2010-01-15,38.5,57.4,0.03,0.06,3.2,122.0,0.56,1,
2010-01-16,39.7,56.5,0.03,0.07,3.5,133.0,0.56,1,
2010-01-17,51.2,56.0,0.01,0.16,4.0,51.0,0.56,1,
2010-01-18,51.1,58.6,0.02,1.08,8.0,65.0,0.56,1,
2010-01-19,42.2,57.7,0.03,1.04,7.0,104.0,0.56,1,
2010-01-20,47.8,56.5,0.02,1.19,8.7,84.0,0.56,1,
2010-01-21,42.4,50.2,0.0,0.89,4.1,24.0,0.56,1,
2010-01-22,36.8,50.1,0.02,0.62,2.4,111.0,0.56,1,
2010-01-23,37.9,56.8,0.04,0.2,2.7,193.0,0.56,1,
2010-01-24,37.9,50.5,0.02,0.05,3.8,78.0,0.56,1,
2010-01-25,48.5,54.1,0.01,0.83,6.0,47.0,0.56,1,
2010-01-26,42.0,55.5,0.01,0.32,2.6,72.0,0.56,1,
2010-01-27,40.8,58.8,0.03,0.0,2.7,158.0,0.56,1,
2010-01-28,43.0,59.0,0.05,0.07,2.8,205.0,0.56,1,
2010-01-29,42.9,58.0,0.03,0.3,2.4,110.0,0.56,1,
2010-01-30,40.1,61.8,0.06,0.0,2.6,243.0,0.56,1,
2010-01-31,39.2,59.1,0.04,0.01,2.0,185.0,0.56,1,
2010-02-01,41.6,59.2,0.04,0.0,2.8,149.0,8.49,1,
2010-02-02,40.8,60.8,0.05,0.05,1.9,191.0,8.49,1,
2010-02-03,39.7,62.5,0.05,0.0,1.0,207.0,8.49,1,
2010-02-04,46.9,58.1,0.01,0.56,2.7,48.0,8.49,1,
2010-02-05,49.2,64.8,0.06,0.14,3.4,242.0,8.49,1,
2010-02-06,42.5,59.0,0.03,0.91,3.9,132.0,8.49,1,
2010-02-07,40.4,62.7,0.07,0.0,2.8,282.0,8.49,1,
2010-02-08,34.7,58.5,0.05,0.07,2.4,205.0,8.49,1,
2010-02-09,38.6,54.0,0.02,0.35,3.2,107.0,8.49,1,
2010-02-10,34.3,60.6,0.06,0.0,3.2,250.0,8.49,1,
2010-02-11,41.3,60.4,0.06,0.02,3.6,211.0,8.49,1,
2010-02-12,49.3,61.8,0.03,0.11,2.6,121.0,8.49,1,
2010-02-13,45.2,65.3,0.08,0.0,2.2,317.0,8.49,1,
2010-02-14,39.6,67.4,0.07,0.0,2.3,282.0,8.49,1,
2010-02-15,44.5,69.8,0.07,0.13,2.4,261.0,8.49,1,
2010-02-16,45.7,68.9,0.07,0.05,2.2,269.0,8.49,1,
2010-02-17,42.9,72.1,0.08,0.01,2.4,311.0,8.49,1,
2010-02-18,44.0,60.9,0.03,0.03,3.3,136.0,8.49,1,
2010-02-19,40.7,60.0,0.03,0.01,2.1,133.0,8.49,1,
2010-02-20,42.1,57.3,0.03,0.0,3.5,111.0,8.49,1,
2010-02-21,42.6,54.3,0.03,0.05,2.3,132.0,8.49,1,
2010-02-22,39.8,64.5,0.08,0.02,2.6,314.0,8.49,1,
2010-02-23,44.0,52.6,0.01,0.76,4.1,56.0,8.49,1,
2010-02-24,44.1,64.9,0.05,0.08,3.5,221.0,8.49,1,
2010-02-25,44.9,63.9,0.07,0.02,2.8,279.0,8.49,1,
2010-02-26,45.8,60.8,0.01,0.56,4.8,74.0,8.49,1,
2010-02-27,44.1,63.8,0.08,0.17,3.3,331.0,8.49,1,
2010-02-28,38.4,65.8,0.08,0.0,2.8,342.0,8.49,1,
2010-03-01,43.1,59.7,0.04,0.0,2.8,145.0,0.85,1,
2010-03-02,43.6,63.0,0.05,0.69,3.5,198.0,0.85,1,
2010-03-03,42.8,57.3,0.04,0.79,4.4,192.0,0.85,1,
2010-03-04,34.5,60.9,0.09,0.0,2.5,412.0,0.85,1,
2010-03-05,35.7,58.9,0.08,0.0,3.5,305.0,0.85,1,
2010-03-06,42.5,65.8,0.08,0.0,2.4,283.0,0.85,1,
2010-03-07,39.6,67.5,0.11,0.0,4.2,414.0,0.85,1,
2010-03-08,35.7,58.4,0.08,0.01,5.1,337.0,0.85,1,
2010-03-09,32.5,59.4,0.09,0.12,3.9,374.0,0.85,1,
2010-03-10,34.6,60.4,0.1,0.0,3.3,435.0,0.85,1,
2010-03-11,34.2,62.1,0.1,0.0,2.6,431.0,0.85,1,
2010-03-12,37.0,56.7,0.01,0.33,4.0,72.0,0.85,1,
2010-03-13,34.4,63.8,0.11,0.0,2.8,459.0,0.85,1,
2010-03-14,34.2,66.1,0.12,0.0,2.9,443.0,0.85,1,
2010-03-15,36.8,68.9,0.12,0.0,3.4,446.0,0.85,1,
2010-03-16,40.3,73.7,0.12,0.0,2.5,412.0,0.85,1,
2010-03-17,45.5,76.7,0.12,0.0,2.7,405.0,0.85,1,
2010-03-18,39.2,82.6,0.15,0.0,2.8,477.0,0.85,1,
2010-03-19,41.3,78.7,0.17,0.0,3.3,484.0,0.85,1,
2010-03-20,37.3,69.2,0.11,0.0,3.2,400.0,0.85,1,
2010-03-21,40.6,68.9,0.1,0.0,3.9,387.0,0.85,1,
2010-03-22,38.9,69.8,0.13,0.0,3.1,478.0,0.85,1,
2010-03-23,40.8,74.6,0.16,0.0,3.5,485.0,0.85,1,
2010-03-24,39.1,65.6,0.11,0.04,4.7,437.0,0.85,1,
2010-03-25,41.4,63.0,0.09,0.03,4.5,348.0,0.85,1,
2010-03-26,35.7,65.9,0.12,0.0,2.9,465.0,0.85,1,
2010-03-27,36.6,71.2,0.13,0.0,3.0,466.0,0.85,1,
2010-03-28,41.0,69.6,0.13,0.0,3.1,420.0,0.85,1,
2010-03-29,50.4,65.1,0.06,0.01,7.8,198.0,0.85,1,
2010-03-30,40.7,60.4,0.11,0.18,6.2,404.0,0.85,1,
2010-03-31,36.7,57.9,0.08,0.18,4.5,320.0,0.85,1,
2010-04-01,39.0,61.7,0.12,0.0,4.1,468.0,1.31,1,
2010-04-02,37.9,59.4,0.03,0.12,5.6,162.0,1.31,1,
2010-04-03,37.1,60.3,0.11,0.0,3.5,436.0,1.31,1,
2010-04-04,39.1,54.2,0.03,0.52,5.3,105.0,1.31,1,
2010-04-05,35.1,60.1,0.11,0.0,3.5,445.0,1.31,1,
2010-04-06,33.9,66.1,0.14,0.01,3.0,534.0,1.31,1,0.0
2010-04-07,37.2,72.8,0.16,0.0,3.8,551.0,1.31,1,0.0
2010-04-08,32.0,74.8,0.15,0.0,3.3,497.0,1.31,1,0.0
2010-04-09,37.2,72.1,0.17,0.0,2.8,595.0,1.31,1,0.0
2010-04-10,46.4,59.4,0.06,0.0,6.5,175.0,1.31,1,0.0
2010-04-11,48.4,55.8,0.02,1.06,6.8,53.0,1.31,1,0.0
2010-04-12,42.7,60.9,0.08,0.29,6.4,312.0,1.31,1,0.0
2010-04-13,39.6,64.2,0.12,0.0,3.3,462.0,1.31,1,0.0
2010-04-14,39.5,62.9,0.12,0.0,3.7,488.0,1.31,1,0.0
2010-04-15,37.7,70.1,0.14,0.0,2.8,519.0,1.31,1,0.0
2010-04-16,43.2,69.3,0.16,0.0,3.9,581.0,1.31,1,0.0
2010-04-17,46.1,72.1,0.15,0.0,3.4,543.0,1.31,1,0.0
2010-04-18,41.2,77.1,0.18,0.0,2.7,621.0,1.31,1,0.0
2010-04-19,43.4,66.7,0.12,0.0,4.7,432.0,1.31,1,0.0
2010-04-20,43.7,61.1,0.13,0.01,5.9,544.0,1.31,1,0.0
2010-04-21,40.2,61.8,0.07,0.03,2.9,246.0,1.31,1,0.0
2010-04-22,38.9,68.8,0.15,0.0,3.0,546.0,1.31,1,0.0
2010-04-23,44.1,72.1,0.17,0.0,3.4,616.0,1.31,1,0.0
2010-04-24,39.3,74.9,0.18,0.0,2.6,633.0,1.31,1,0.0
2010-04-25,42.5,82.1,0.19,0.0,2.6,634.0,1.31,1,0.0
2010-04-26,40.8,70.8,0.16,0.0,4.4,530.0,1.31,1,0.0
2010-04-27,46.9,64.5,0.09,0.05,9.0,367.0,1.31,1,0.0
2010-04-28,39.8,59.6,0.11,0.09,4.8,441.0,1.31,1,0.0
2010-04-29,35.1,64.7,0.15,0.0,4.2,582.0,1.31,1,0.0
2010-04-30,38.3,73.0,0.2,0.0,3.8,669.0,1.31,1,0.0
2010-05-01,40.8,74.6,0.19,0.0,4.2,643.0,0.43,1,0.0
2010-05-02,40.5,85.1,0.23,0.0,3.2,668.0,0.43,1,0.0
2010-05-03,45.4,79.8,0.2,0.0,3.9,648.0,0.43,1,0.0
2010-05-04,42.1,76.8,0.2,0.0,3.3,651.0,0.43,1,0.0
2010-05-05,39.7,70.6,0.19,0.0,3.2,655.0,0.43,1,0.0
2010-05-06,40.6,76.1,0.22,0.0,3.4,680.0,0.43,1,0.0
2010-05-07,37.4,71.3,0.19,0.0,4.1,662.0,0.43,1,0.0
2010-05-08,46.1,69.6,0.18,0.0,7.1,655.0,0.43,1,0.0
2010-05-09,48.4,64.9,0.11,0.0,5.8,375.0,0.43,1,0.0
2010-05-10,38.9,59.9,0.08,0.13,5.4,325.0,0.43,1,0.0
2010-05-11,34.3,69.4,0.18,0.02,3.4,679.0,0.43,1,0.0
2010-05-12,41.2,72.7,0.16,0.0,3.5,563.0,0.43,1,0.0
2010-05-13,42.6,76.1,0.17,0.01,3.4,579.0,0.43,1,0.0
2010-05-14,43.7,65.6,0.11,0.0,3.8,450.0,0.43,1,0.0
2010-05-15,48.2,68.3,0.13,0.0,3.8,528.0,0.43,1,0.0
2010-05-16,49.5,66.9,0.11,0.0,5.7,438.0,0.43,1,0.0
2010-05-17,52.4,59.2,0.03,0.0,4.3,146.0,0.43,1,0.0
2010-05-18,50.2,69.7,0.13,0.0,3.8,449.0,0.43,1,0.0
2010-05-19,43.6,67.0,0.09,0.0,3.9,329.0,0.43,1,0.0
2010-05-20,40.2,71.7,0.19,0.0,4.1,662.0,0.43,1,0.0
2010-05-21,41.6,65.1,0.16,0.0,6.0,570.0,0.43,1,0.0
2010-05-22,36.4,63.8,0.18,0.0,4.5,655.0,0.43,1,0.0
2010-05-23,35.1,71.3,0.21,0.0,5.5,676.0,0.43,1,0.0
2010-05-24,46.5,64.0,0.09,0.0,4.6,292.0,0.43,1,0.0
2010-05-25,44.2,60.3,0.04,0.0,4.4,177.0,0.43,1,0.0
2010-05-26,43.7,67.8,0.14,0.0,3.2,469.0,0.43,1,0.0
2010-05-27,42.7,63.8,0.1,0.0,4.4,417.0,0.43,1,0.0
2010-05-28,38.8,69.2,0.17,0.0,3.2,601.0,0.43,1,0.0
2010-05-29,42.8,81.4,0.24,0.0,3.9,707.0,0.43,1,0.0
2010-05-30,44.5,82.0,0.22,0.0,3.4,690.0,0.43,1,0.0
2010-05-31,50.7,76.1,0.19,0.0,5.8,604.0,0.43,1,0.0
2010-06-01,54.5,72.7,0.17,0.0,6.3,574.0,0.03,1,1.0
2010-06-02,52.1,75.0,0.17,0.0,5.5,587.0,0.03,1,1.0
2010-06-03,59.6,78.2,0.17,0.0,4.9,532.0,0.03,1,1.0
2010-06-04,61.8,72.8,0.08,0.0,4.4,266.0,0.03,1,1.0
2010-06-05,60.0,84.7,0.22,0.0,5.2,617.0,0.03,1,1.0
2010-06-06,56.2,80.3,0.21,0.0,5.7,679.0,0.03,1,1.0
2010-06-07,54.0,76.2,0.2,0.0,5.2,672.0,0.03,1,1.0
2010-06-08,48.9,74.0,0.19,0.0,5.5,663.0,0.03,1,1.0
2010-06-09,53.2,71.0,0.18,0.0,7.3,628.0,0.03,1,1.0
2010-06-10,52.1,74.1,0.21,0.0,5.3,644.0,0.03,1,1.0
2010-06-11,52.6,86.8,0.25,0.0,2.9,729.0,0.03,1,1.0
2010-06-12,51.2,92.3,0.29,0.0,3.8,730.0,0.03,1,1.0
2010-06-13,50.7,88.8,0.25,0.0,4.1,711.0,0.03,1,1.0
2010-06-14,44.9,71.7,0.19,0.0,5.0,681.0,0.03,1,1.0
2010-06-15,41.1,71.5,0.19,0.0,4.9,680.0,0.03,1,1.0
2010-06-16,41.4,80.7,0.24,0.0,3.8,722.0,0.03,1,1.0
2010-06-17,42.2,79.9,0.23,0.0,3.8,702.0,0.03,1,1.0
2010-06-18,45.9,70.7,0.16,0.0,5.9,598.0,0.03,1,1.0
2010-06-19,42.8,71.5,0.2,0.0,4.6,702.0,0.03,1,1.0
2010-06-20,39.9,78.7,0.21,0.0,3.4,698.0,0.03,1,1.0
2010-06-21,47.5,78.8,0.22,0.0,4.1,694.0,0.03,1,1.0
2010-06-22,48.4,75.4,0.19,0.0,4.4,668.0,0.03,1,1.0
2010-06-23,54.4,73.0,0.15,0.0,4.0,554.0,0.03,1,1.0
2010-06-24,47.8,72.1,0.19,0.0,5.4,673.0,0.03,1,1.0
2010-06-25,51.9,69.4,0.14,0.0,4.6,513.0,0.03,1,1.0
2010-06-26,52.1,75.3,0.18,0.0,5.0,613.0,0.03,1,1.0
2010-06-27,50.7,91.2,0.24,0.0,3.2,697.0,0.03,1,1.0
2010-06-28,53.0,83.1,0.23,0.0,4.2,690.0,0.03,1,1.0
2010-06-29,50.0,89.4,0.24,0.0,4.0,697.0,0.03,1,1.0
2010-06-30,42.4,78.6,0.23,0.0,4.8,713.0,0.03,1,1.0
2010-07-01,41.3,81.8,0.22,0.0,4.5,693.0,0.02,1,1.0
2010-07-02,46.1,77.6,0.21,0.0,4.7,691.0,0.02,1,1.0
2010-07-03,48.3,86.8,0.24,0.0,4.1,698.0,0.02,1,1.0
2010-07-04,49.3,82.1,0.23,0.0,4.6,699.0,0.02,1,1.0
2010-07-05,45.5,72.8,0.18,0.0,5.4,640.0,0.02,1,1.0
2010-07-06,54.2,75.3,0.17,0.0,5.6,569.0,0.02,1,1.0
2010-07-07,53.9,77.2,0.2,0.0,5.9,654.0,0.02,1,1.0
2010-07-08,53.3,75.9,0.18,0.0,5.5,602.0,0.02,1,1.0
2010-07-09,52.6,76.6,0.18,0.0,4.8,605.0,0.02,1,1.0
2010-07-10,52.8,78.2,0.19,0.0,4.9,657.0,0.02,1,1.0
2010-07-11,54.9,77.0,0.18,0.0,5.6,591.0,0.02,1,1.0
2010-07-12,55.4,75.3,0.15,0.0,5.7,509.0,0.02,1,1.0
2010-07-13,56.7,77.4,0.18,0.0,5.1,568.0,0.02,1,1.0
2010-07-14,51.3,85.8,0.22,0.0,4.2,679.0,0.02,1,1.0
2010-07-15,50.5,94.9,0.25,0.0,3.5,669.0,0.02,1,1.0
2010-07-16,54.7,81.4,0.21,0.0,4.7,658.0,0.02,1,1.0
2010-07-17,54.3,77.5,0.19,0.0,4.9,610.0,0.02,1,1.0
2010-07-18,47.9,77.8,0.2,0.0,4.5,670.0,0.02,1,1.0
2010-07-19,46.6,74.1,0.19,0.0,4.9,676.0,0.02,1,1.0
2010-07-20,48.1,70.5,0.14,0.0,4.7,535.0,0.02,1,1.0
2010-07-21,45.5,66.3,0.13,0.0,4.6,502.0,0.02,1,1.0
2010-07-22,52.9,76.8,0.17,0.0,4.4,588.0,0.02,1,1.0
2010-07-23,54.3,78.6,0.18,0.0,5.0,604.0,0.02,1,1.0
2010-07-24,51.9,81.2,0.2,0.0,4.6,637.0,0.02,1,1.0
2010-07-25,51.8,78.1,0.19,0.0,6.3,610.0,0.02,1,1.0
2010-07-26,54.3,69.9,0.12,0.0,5.6,426.0,0.02,1,1.0
2010-07-27,53.2,75.1,0.17,0.0,5.1,545.0,0.02,1,2.0
2010-07-28,47.3,79.4,0.2,0.0,4.6,637.0,0.02,1,2.0
2010-07-29,48.3,76.7,0.18,0.0,4.0,609.0,0.02,1,2.0
2010-07-30,49.0,73.8,0.15,0.0,4.0,551.0,0.02,1,2.0
2010-07-31,48.0,72.9,0.14,0.0,4.4,518.0,0.02,1,2.0
2010-08-01,48.0,74.9,0.16,0.0,3.5,557.0,0.0,1,2.0
2010-08-02,47.8,74.4,0.16,0.0,4.1,564.0,0.0,1,2.0
2010-08-03,51.0,77.2,0.16,0.0,3.8,547.0,0.0,1,2.0
2010-08-04,49.8,71.7,0.14,0.0,4.0,534.0,0.0,1,2.0
2010-08-05,51.4,69.4,0.15,0.0,4.8,568.0,0.0,1,2.0
2010-08-06,49.6,72.1,0.14,0.0,4.2,518.0,0.0,1,2.0
2010-08-07,52.6,71.7,0.14,0.0,5.0,527.0,0.0,1,2.0
2010-08-08,52.1,68.1,0.14,0.0,5.9,523.0,0.0,1,2.0
2010-08-09,51.9,73.4,0.14,0.0,3.9,484.0,0.0,1,2.0
2010-08-10,52.9,69.4,0.14,0.0,5.3,520.0,0.0,1,2.0
2010-08-11,54.5,71.8,0.13,0.0,5.1,441.0,0.0,1,2.0
2010-08-12,48.7,76.7,0.15,0.0,3.8,496.0,0.0,1,2.0
2010-08-13,46.2,75.1,0.17,0.0,5.2,572.0,0.0,1,2.0
2010-08-14,53.5,77.4,0.17,0.0,5.9,566.0,0.0,1,2.0
2010-08-15,53.5,78.6,0.16,0.0,4.8,527.0,0.0,1,2.0
2010-08-16,46.7,77.8,0.16,0.0,4.0,560.0,0.0,1,2.0
2010-08-17,53.9,77.7,0.17,0.0,5.2,526.0,0.0,1,2.0
2010-08-18,50.5,80.0,0.18,0.0,3.6,579.0,0.0,1,2.0
2010-08-19,48.8,82.4,0.17,0.0,3.4,523.0,0.0,1,2.0
2010-08-20,47.4,75.4,0.15,0.0,4.6,528.0,0.0,1,2.0
2010-08-21,48.8,70.7,0.13,0.0,5.3,435.0,0.0,1,2.0
2010-08-22,44.0,86.4,0.17,0.0,3.1,551.0,0.0,1,2.0
2010-08-23,47.5,98.7,0.23,0.0,3.0,607.0,0.0,1,2.0
2010-08-24,49.6,105.9,0.24,0.0,2.5,608.0,0.0,1,2.0
2010-08-25,57.7,89.1,0.22,0.0,4.8,578.0,0.0,1,2.0
2010-08-26,49.7,77.3,0.16,0.0,4.4,519.0,0.0,1,2.0
2010-08-27,44.6,69.2,0.15,0.0,4.9,545.0,0.0,1,2.0
2010-08-28,44.3,73.7,0.17,0.0,5.6,563.0,0.0,1,2.0
2010-08-29,43.7,77.1,0.16,0.0,3.7,524.0,0.0,1,2.0
2010-08-30,39.9,78.5,0.17,0.0,3.7,566.0,0.0,1,2.0
2010-08-31,47.5,88.3,0.17,0.0,3.3,476.0,0.0,1,2.0
2010-09-01,47.9,94.5,0.21,0.0,3.0,535.0,0.64,1,3.0
2010-09-02,51.6,97.4,0.22,0.0,3.0,543.0,0.64,1,
2010-09-03,45.3,88.2,0.18,0.0,3.3,541.0,0.64,1,
2010-09-04,45.4,74.8,0.14,0.0,4.0,478.0,0.64,1,
2010-09-05,44.0,80.7,0.16,0.0,3.5,526.0,0.64,1,
2010-09-06,45.8,92.4,0.21,0.0,3.3,537.0,0.64,1,
2010-09-07,46.2,77.6,0.15,0.0,6.8,516.0,0.64,1,
2010-09-08,46.0,71.6,0.14,0.0,5.7,485.0,0.64,1,
2010-09-09,44.3,76.4,0.14,0.0,3.0,477.0,0.64,1,
2010-09-10,44.7,83.9,0.18,0.0,3.4,514.0,0.64,1,
2010-09-11,46.2,88.3,0.19,0.0,2.9,516.0,0.64,1,
2010-09-12,42.4,73.0,0.14,0.0,4.4,497.0,0.64,1,
2010-09-13,51.4,69.4,0.1,0.0,4.7,360.0,0.64,1,
2010-09-14,43.3,73.0,0.11,0.0,3.3,389.0,0.64,1,
2010-09-15,42.7,77.1,0.12,0.0,3.6,429.0,0.64,1,
2010-09-16,46.8,84.9,0.16,0.0,3.6,485.0,0.64,1,
2010-09-17,56.9,78.4,0.14,0.0,4.8,431.0,0.64,1,
2010-09-18,54.6,76.1,0.1,0.0,3.9,269.0,0.64,1,
2010-09-19,55.5,73.7,0.06,0.0,3.8,182.0,0.64,1,
2010-09-20,49.5,82.0,0.15,0.0,3.1,442.0,0.64,1,
2010-09-21,42.6,73.7,0.14,0.0,4.4,451.0,0.64,1,
2010-09-22,44.2,74.9,0.15,0.0,3.7,469.0,0.64,1,
2010-09-23,46.6,83.7,0.15,0.0,2.6,466.0,0.64,1,
2010-09-24,44.1,89.7,0.17,0.0,2.5,475.0,0.64,1,
2010-09-25,46.2,96.5,0.18,0.0,2.6,477.0,0.64,1,
2010-09-26,46.9,96.0,0.18,0.0,2.6,476.0,0.64,1,
2010-09-27,47.1,100.1,0.18,0.0,2.3,469.0,0.64,1,
2010-09-28,51.3,101.1,0.18,0.0,2.4,457.0,0.64,1,
2010-09-29,52.8,88.0,0.17,0.0,3.0,448.0,0.64,1,
2010-09-30,45.2,80.1,0.14,0.0,3.9,438.0,0.64,1,
2010-10-01,48.7,77.3,0.1,0.0,3.9,342.0,2.7,1,
2010-10-02,53.1,72.2,0.1,0.0,3.7,356.0,2.7,1,
2010-10-03,49.6,71.2,0.11,0.0,3.9,366.0,2.7,1,
2010-10-04,49.4,71.6,0.12,0.0,3.9,374.0,2.7,1,
2010-10-05,44.2,76.9,0.13,0.0,3.2,395.0,2.7,1,
2010-10-06,45.0,74.9,0.13,0.0,3.5,401.0,2.7,1,
2010-10-07,44.9,70.2,0.1,0.0,3.2,317.0,2.7,1,
2010-10-08,40.2,77.4,0.12,0.0,2.9,382.0,2.7,1,
2010-10-09,42.4,82.5,0.13,0.0,2.8,380.0,2.7,1,
2010-10-10,49.1,82.1,0.13,0.0,3.2,380.0,2.7,1,
2010-10-11,32.0,88.3,0.14,0.0,3.6,477.0,2.7,1,
2010-10-12,49.9,93.1,0.17,0.0,3.1,399.0,2.7,1,
2010-10-13,45.7,94.0,0.15,0.0,2.3,381.0,2.7,1,
2010-10-14,50.0,92.8,0.13,0.0,2.3,359.0,2.7,1,
2010-10-15,46.4,77.5,0.12,0.0,2.9,366.0,2.7,1,
2010-10-16,41.8,72.4,0.1,0.0,3.1,323.0,2.7,1,
2010-10-17,49.5,57.4,0.01,0.09,2.3,73.0,2.7,1,
2010-10-18,43.8,69.0,0.08,0.0,2.5,309.0,2.7,1,
2010-10-19,43.5,77.3,0.09,0.0,2.6,297.0,2.7,1,
2010-10-20,43.2,66.8,0.07,0.0,2.8,274.0,2.7,1,
2010-10-21,48.7,66.9,0.06,0.06,2.7,169.0,2.7,1,
2010-10-22,50.7,60.4,0.02,0.28,2.5,87.0,2.7,1,
2010-10-23,50.6,62.0,0.01,0.52,2.2,43.0,2.7,1,
2010-10-24,53.8,64.9,0.0,0.94,1.0,33.0,2.7,1,
2010-10-25,44.7,69.5,0.09,0.0,2.6,331.0,2.7,1,
2010-10-26,38.8,70.3,0.1,0.0,2.3,340.0,2.7,1,
2010-10-27,34.3,67.6,0.07,0.0,2.6,230.0,2.7,1,
2010-10-28,49.7,68.3,0.06,0.08,2.6,132.0,2.7,1,
2010-10-29,52.8,60.5,0.02,0.14,2.0,89.0,2.7,1,
2010-10-30,52.9,60.8,0.02,0.04,2.1,99.0,2.7,1,
2010-10-31,47.4,70.1,0.08,0.0,2.0,279.0,2.7,1,
2010-11-01,42.9,74.2,0.08,0.0,2.0,296.0,2.34,1,
2010-11-02,43.6,78.5,0.09,0.0,1.9,299.0,2.34,1,
2010-11-03,44.5,81.5,0.09,0.0,2.0,281.0,2.34,1,
2010-11-04,48.7,83.0,0.09,0.0,2.1,259.0,2.34,1,
2010-11-05,49.4,72.7,0.07,0.0,2.3,240.0,2.34,1,
2010-11-06,46.5,66.5,0.05,0.0,3.0,172.0,2.34,1,
2010-11-07,45.5,65.7,0.03,0.52,4.8,138.0,2.34,1,
2010-11-08,38.0,66.3,0.07,0.01,2.5,279.0,2.34,1,
2010-11-09,35.0,63.3,0.06,0.03,3.3,229.0,2.34,1,
2010-11-10,40.4,67.2,0.07,0.01,2.3,268.0,2.34,1,
2010-11-11,38.2,70.8,0.09,0.0,2.4,269.0,2.34,1,
2010-11-12,34.4,66.8,0.07,0.02,2.0,263.0,2.34,1,
2010-11-13,38.2,73.9,0.09,0.0,2.8,276.0,2.34,1,
2010-11-14,60.4,85.2,0.11,0.0,3.3,275.0,2.34,1,
2010-11-15,48.8,86.3,0.1,0.0,2.1,279.0,2.34,1,
2010-11-16,42.6,76.4,0.08,0.0,2.0,277.0,2.34,1,
2010-11-17,35.2,71.3,0.07,0.0,1.9,275.0,2.34,1,
2010-11-18,37.5,63.6,0.05,0.0,2.3,220.0,2.34,1,
2010-11-19,44.2,58.2,0.01,0.34,2.9,65.0,2.34,1,
2010-11-20,38.6,56.9,0.03,0.61,4.6,155.0,2.34,1,
2010-11-21,37.4,57.5,0.05,0.06,3.3,201.0,2.34,1,
2010-11-22,37.5,59.2,0.04,0.01,2.4,151.0,2.34,1,
2010-11-23,32.9,57.4,0.06,0.0,4.9,227.0,2.34,1,
2010-11-24,26.5,57.2,0.06,0.0,1.8,260.0,2.34,1,
2010-11-25,27.9,55.2,0.06,0.0,2.6,253.0,2.34,1,
2010-11-26,26.2,55.5,0.05,0.0,2.0,207.0,2.34,1,
2010-11-27,35.7,56.8,0.03,0.23,3.2,122.0,2.34,1,
2010-11-28,29.6,56.7,0.05,0.01,2.0,235.0,2.34,1,
2010-11-29,26.8,56.4,0.05,0.0,2.2,230.0,2.34,1,
2010-11-30,30.8,55.9,0.04,0.0,2.4,163.0,2.34,1,
2010-12-01,29.5,57.4,0.04,0.0,1.8,182.0,1.63,1,
2010-12-02,36.3,56.2,0.02,0.12,1.6,79.0,1.63,1,
2010-12-03,47.8,56.1,0.02,0.02,3.4,75.0,1.63,1,
2010-12-04,49.6,59.4,0.02,0.0,1.8,75.0,1.63,1,
2010-12-05,51.9,58.8,0.01,0.56,1.2,62.0,1.63,1,
2010-12-06,32.0,61.9,0.05,0.0,2.1,26.0,1.63,1,
2010-12-07,38.5,62.6,0.04,0.0,2.1,181.0,1.63,1,
2010-12-08,45.4,55.5,0.0,0.5,2.6,35.0,1.63,1,
2010-12-09,52.6,63.7,0.02,0.06,1.5,89.0,1.63,1,
2010-12-10,55.6,64.3,0.01,0.0,2.3,64.0,1.63,1,
2010-12-11,51.7,65.8,0.03,0.0,1.8,124.0,1.63,1,
2010-12-12,49.7,61.4,0.01,0.0,2.3,55.0,1.63,1,
2010-12-13,55.8,59.0,0.01,0.0,1.9,52.0,1.63,1,
2010-12-14,47.7,59.5,0.01,0.22,4.7,47.0,1.63,1,
2010-12-15,36.4,58.0,0.04,0.0,1.9,177.0,1.63,1,
2010-12-16,30.2,56.1,0.04,0.0,2.7,199.0,1.63,1,
2010-12-17,46.3,54.4,0.0,0.45,4.6,35.0,1.63,1,
2010-12-18,53.1,60.7,0.02,0.17,5.3,68.0,1.63,1,
2010-12-19,44.1,58.2,0.01,1.17,4.4,55.0,1.63,1,
2010-12-20,46.0,54.6,0.01,0.8,3.5,60.0,1.63,1,
2010-12-21,47.7,55.2,0.03,0.27,5.1,110.0,1.63,1,
