index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2009-11-29,37.2,75.0,0.11,0.01,3.7,248.0,2.34,1,
2009-11-30,30.6,62.9,0.06,0.0,2.8,232.0,2.34,1,
2009-12-01,30.5,64.0,0.05,0.16,2.1,223.0,1.63,1,
2009-12-02,30.2,53.9,0.03,0.0,2.0,142.0,1.63,1,
2009-12-03,28.5,55.3,0.03,0.17,2.0,140.0,1.63,1,
2009-12-04,29.3,57.9,0.04,0.02,1.9,217.0,1.63,1,
2009-12-05,28.7,55.2,0.03,0.0,2.6,198.0,1.63,1,
2009-12-06,24.3,52.0,0.04,0.1,3.1,140.0,1.63,1,
2009-12-07,25.4,50.1,0.05,0.18,2.2,252.0,1.63,1,
2009-12-08,19.2,46.3,0.03,0.0,2.0,158.0,1.63,1,
2009-12-09,19.4,47.2,0.04,0.0,2.9,203.0,1.63,1,
2009-12-10,34.9,49.8,0.04,0.01,4.0,97.0,1.63,1,
2009-12-11,42.5,46.4,0.0,0.27,3.9,41.0,1.63,1,
2009-12-12,45.6,54.0,0.0,0.53,3.6,37.0,1.63,1,
2009-12-13,48.6,53.6,0.01,0.23,2.8,78.0,1.63,1,
2009-12-14,42.0,57.8,0.04,0.0,1.9,176.0,1.63,1,
2009-12-15,44.9,57.6,0.02,0.09,1.9,80.0,1.63,1,
2009-12-16,43.7,56.5,0.01,0.15,2.3,63.0,1.63,1,
2009-12-17,44.4,60.8,0.03,0.03,2.0,138.0,1.63,1,
2009-12-18,40.6,59.4,0.04,0.02,2.7,182.0,1.63,1,
2009-12-19,42.8,54.8,0.03,0.0,4.6,158.0,1.63,1,
2009-12-20,43.1,56.8,0.03,0.06,2.8,130.0,1.63,1,
2009-12-21,44.3,59.3,0.02,0.09,3.8,93.0,1.63,1,
2009-12-22,32.2,57.1,0.05,0.0,3.1,208.0,1.63,1,
2009-12-23,29.3,58.8,0.05,0.0,2.6,204.0,1.63,1,
2009-12-24,27.7,59.4,0.04,0.0,2.2,197.0,1.63,1,
2009-12-25,27.2,59.0,0.05,0.14,2.8,199.0,1.63,1,
2009-12-26,31.6,52.2,0.01,0.18,3.0,69.0,1.63,1,
2009-12-27,37.7,56.8,0.04,0.02,2.9,161.0,1.63,1,
2009-12-28,35.5,51.7,0.02,0.11,1.9,93.0,1.63,1,
2009-12-29,30.0,51.1,0.02,0.27,2.3,137.0,1.63,1,
2009-12-30,43.6,57.2,0.03,0.0,2.2,141.0,1.63,1,
2009-12-31,46.0,56.1,0.03,0.01,3.1,115.0,1.63,1,
