;Date;Sample Description;Group #;Sample #;Analysis Name;Result
1072;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;pH;3.71
1073;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;polymeric anthocyanins/tannin index;0.047
1074;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;polymeric anthocyanins;16
1075;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;alpha-amino compounds (as N);126
1076;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;ammonia;90
1077;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;berry weight;2.15
1078;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;glucose + fructose;250
1079;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;catechin/tannin index;0.041
1080;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;catechin;14
1081;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;brix;23.9
1082;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;L-malic acid;5.09
1083;2015-09-13;Tres Sabores Upper ZIN site;828854;509120873;Comments;200 berries counted
1084;2015-09-08;Tres Zin Site SE;825216;509070881;yeast assimilable nitrogen;147
1085;2015-09-08;Tres Zin Site SE;825216;509070881;total anthocyanins;1073
1086;2015-09-08;Tres Zin Site SE;825216;509070881;titratable acidity;6.4
1087;2015-09-08;Tres Zin Site SE;825216;509070881;sugar per berry;0.358
1088;2015-09-08;Tres Zin Site SE;825216;509070881;quercetin glycosides;42
1089;2015-09-08;Tres Zin Site SE;825216;509070881;tannin;394
1090;2015-09-08;Tres Zin Site SE;825216;509070881;pH;3.59
1091;2015-09-08;Tres Zin Site SE;825216;509070881;polymeric anthocyanins/tannin index;0.046
1092;2015-09-08;Tres Zin Site SE;825216;509070881;polymeric anthocyanins;18
1093;2015-09-08;Tres Zin Site SE;825216;509070881;alpha-amino compounds (as N);106
1094;2015-09-08;Tres Zin Site SE;825216;509070881;ammonia;50
1095;2015-09-08;Tres Zin Site SE;825216;509070881;berry weight;1.48
1096;2015-09-08;Tres Zin Site SE;825216;509070881;glucose + fructose;258
1097;2015-09-08;Tres Zin Site SE;825216;509070881;catechin/tannin index;1.4
1098;2015-09-08;Tres Zin Site SE;825216;509070881;catechin;<1
1099;2015-09-08;Tres Zin Site SE;825216;509070881;brix;24.2
1100;2015-09-08;Tres Zin Site SE;825216;509070881;L-malic acid;3
1101;2015-09-08;Tres Zin Site SE;825216;509070881;Comments;200 berries counted
1102;2015-09-08;Tres Zin Site NW;825216;509070880;yeast assimilable nitrogen;202
1103;2015-09-08;Tres Zin Site NW;825216;509070880;total anthocyanins;734
1104;2015-09-08;Tres Zin Site NW;825216;509070880;titratable acidity;8.2
1105;2015-09-08;Tres Zin Site NW;825216;509070880;sugar per berry;0.508
1106;2015-09-08;Tres Zin Site NW;825216;509070880;quercetin glycosides;19
1107;2015-09-08;Tres Zin Site NW;825216;509070880;tannin;317
1108;2015-09-08;Tres Zin Site NW;825216;509070880;pH;3.57
1109;2015-09-08;Tres Zin Site NW;825216;509070880;polymeric anthocyanins/tannin index;0.044
1110;2015-09-08;Tres Zin Site NW;825216;509070880;polymeric anthocyanins;14
1111;2015-09-08;Tres Zin Site NW;825216;509070880;alpha-amino compounds (as N);120
1112;2015-09-08;Tres Zin Site NW;825216;509070880;ammonia;100
1113;2015-09-08;Tres Zin Site NW;825216;509070880;berry weight;2.29
1114;2015-09-08;Tres Zin Site NW;825216;509070880;glucose + fructose;231
1115;2015-09-08;Tres Zin Site NW;825216;509070880;catechin/tannin index;0.025
1116;2015-09-08;Tres Zin Site NW;825216;509070880;catechin;8
1117;2015-09-08;Tres Zin Site NW;825216;509070880;brix;22.2
1118;2015-09-08;Tres Zin Site NW;825216;509070880;L-malic acid;5.22
1119;2015-09-08;Tres Zin Site NW;825216;509070880;Comments;200 berries counted
1120;2015-09-08;Tres Zin General;825216;509070879;yeast assimilable nitrogen;193
1121;2015-09-08;Tres Zin General;825216;509070879;total anthocyanins;637
1122;2015-09-08;Tres Zin General;825216;509070879;titratable acidity;8.4
1123;2015-09-08;Tres Zin General;825216;509070879;sugar per berry;0.477
1124;2015-09-08;Tres Zin General;825216;509070879;quercetin glycosides;18
1125;2015-09-08;Tres Zin General;825216;509070879;tannin;318
1126;2015-09-08;Tres Zin General;825216;509070879;pH;3.52
1127;2015-09-08;Tres Zin General;825216;509070879;polymeric anthocyanins/tannin index;0.035
1128;2015-09-08;Tres Zin General;825216;509070879;polymeric anthocyanins;11
1129;2015-09-08;Tres Zin General;825216;509070879;alpha-amino compounds (as N);121
1130;2015-09-08;Tres Zin General;825216;509070879;ammonia;87
1131;2015-09-08;Tres Zin General;825216;509070879;catechin/tannin index;0.019
1132;2015-09-08;Tres Zin General;825216;509070879;catechin;6
1133;2015-09-08;Tres Zin General;825216;509070879;brix;22.4
1134;2015-09-08;Tres Zin General;825216;509070879;L-malic acid;5.3
1135;2015-09-08;Tres Zin General;825216;509070879;Comments;200 berries counted
1136;2015-09-08;Tres Zin 1;825216;509070878;yeast assimilable nitrogen;194
1137;2015-09-08;Tres Zin 1;825216;509070878;total anthocyanins;748
1138;2015-09-08;Tres Zin 1;825216;509070878;titratable acidity;6.3
1139;2015-09-08;Tres Zin 1;825216;509070878;sugar per berry;0.41
1140;2015-09-08;Tres Zin 1;825216;509070878;quercetin glycosides;50
1141;2015-09-08;Tres Zin 1;825216;509070878;tannin;334
1142;2015-09-08;Tres Zin 1;825216;509070878;pH;3.7
1143;2015-09-08;Tres Zin 1;825216;509070878;polymeric anthocyanins/tannin index;0.042
1144;2015-09-08;Tres Zin 1;825216;509070878;polymeric anthocyanins;14
1145;2015-09-08;Tres Zin 1;825216;509070878;alpha-amino compounds (as N);132
1146;2015-09-08;Tres Zin 1;825216;509070878;ammonia;75
1147;2015-09-08;Tres Zin 1;825216;509070878;berry weight;1.71
1148;2015-09-08;Tres Zin 1;825216;509070878;glucose + fructose;254
1149;2015-09-08;Tres Zin 1;825216;509070878;catechin/tannin index;
1150;2015-09-08;Tres Zin 1;825216;509070878;catechin;<1
1151;2015-09-08;Tres Zin 1;825216;509070878;brix;24
1152;2015-09-08;Tres Zin 1;825216;509070878;L-malic acid;3.35
1153;2015-09-08;Tres Zin 1;825216;509070878;Comments;200 berries counted
1154;2015-09-08;Tres Zin General;825216;509070879;berry weight;2.13
1155;2015-09-08;Tres Zin General;825216;509070879;glucose + fructose;232
1156;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;yeast assimilable nitrogen;174
1157;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;total anthocyanins;749
1158;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;titratable acidity;8.6
1159;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;sugar per berry;0.494
1160;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;quercetin glycosides;21
1161;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;tannin;386
1162;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;pH;3.25
1163;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;polymeric anthocyanins/tannin index;0.028
1164;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;polymeric anthocyanins;11
1165;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;alpha-amino compounds (as N);97
1166;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;ammonia;94
1167;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;berry weight;2.14
1168;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;glucose + fructose;248
1169;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;catechin/tannin index;0.036
1170;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;catechin;14
1171;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;brix;23.1
1172;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;L-malic acid;3.7
1173;2015-09-03;Ebert Biale Aldo Sensor 2/3;822823;509030081;Comments;200 berries counted
1174;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;yeast assimilable nitrogen;156
1175;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;total anthocyanins;658
1176;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;titratable acidity;7.9
1177;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;sugar per berry;0.55
1178;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;quercetin glycosides;25
1179;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;tannin;405
1180;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;pH;3.32
1181;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;polymeric anthocyanins/tannin index;0.025
1182;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;polymeric anthocyanins;10
1183;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;alpha-amino compounds (as N);93
1184;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;ammonia;77
1185;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;berry weight;2.33
1186;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;glucose + fructose;254
1187;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;catechin/tannin index;0.025
1188;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;catechin;10
1189;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;brix;23.6
1190;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;L-malic acid;3.64
1191;2015-09-03;Ebert Biale Aldo Random 2/3;822823;509030080;Comments;200 berries counted
1192;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;yeast assimilable nitrogen;286
1193;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;total anthocyanins;753
1194;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;titratable acidity;9.2
1195;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;sugar per berry;0.495
1196;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;quercetin glycosides;15
1197;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;tannin;250
1198;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;pH;3.32
1199;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;polymeric anthocyanins/tannin index;0.044
1200;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;polymeric anthocyanins;11
1201;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;alpha-amino compounds (as N);160
1202;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;ammonia;153
1203;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;berry weight;2.23
1204;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;glucose + fructose;236
1205;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;catechin/tannin index;0.028
1206;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;catechin;7
1207;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;brix;22.2
1208;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;L-malic acid;3.98
1209;2015-09-02;EBERT.BIALE BR Sensor 4;821873;509010732;Comments;200 berries counted
1210;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;yeast assimilable nitrogen;264
1211;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;total anthocyanins;895
1212;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;titratable acidity;9.6
1213;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;sugar per berry;0.402
1214;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;quercetin glycosides;19
1215;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;pH;3.23
1216;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;polymeric anthocyanins/tannin index;0.038
1217;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;polymeric anthocyanins;15
1218;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;alpha-amino compounds (as N);147
1219;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;ammonia;142
1220;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;berry weight;1.59
1221;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;glucose + fructose;269
1222;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;catechin/tannin index;0.03
1223;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;catechin;12
1224;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;brix;25.3
1225;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;L-malic acid;3.45
1226;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;Comments;200 berries counted
1227;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;yeast assimilable nitrogen;274
1228;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;total anthocyanins;842
1229;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;titratable acidity;10.1
1230;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;sugar per berry;0.524
1231;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;quercetin glycosides;18
1232;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;tannin;273
1233;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;pH;3.19
1234;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;polymeric anthocyanins/tannin index;0.04
1235;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;polymeric anthocyanins;11
1236;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;alpha-amino compounds (as N);134
1237;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;ammonia;170
1238;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;berry weight;2.35
1239;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;glucose + fructose;234
1240;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;catechin/tannin index;0.029
1241;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;catechin;8
1242;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;brix;22.3
1243;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;L-malic acid;4.18
1244;2015-09-02;EBERT.BIALE BR Sensor 2;821873;509010730;Comments;200 berries counted
1245;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;yeast assimilable nitrogen;213
1246;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;total anthocyanins;813
1247;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;titratable acidity;8.2
1248;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;sugar per berry;0.495
1249;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;quercetin glycosides;24
1250;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;tannin;327
1251;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;pH;3.37
1252;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;polymeric anthocyanins/tannin index;0.046
1253;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;polymeric anthocyanins;15
1254;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;alpha-amino compounds (as N);127
1255;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;ammonia;104
1256;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;berry weight;2.02
1257;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;glucose + fructose;262
1258;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;catechin/tannin index;0.037
1259;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;catechin;12
1260;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;brix;24.5
1261;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;L-malic acid;3.38
1262;2015-09-02;EBERT.BIALE BR Sensor 1;821873;509010729;Comments;200 berries counted
1263;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;yeast assimilable nitrogen;298
1264;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;total anthocyanins;747
1265;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;titratable acidity;10.2
1266;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;sugar per berry;0.449
1267;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;quercetin glycosides;13
1268;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;tannin;290
1269;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;pH;3.22
1270;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;polymeric anthocyanins/tannin index;0.034
1271;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;polymeric anthocyanins;10
1272;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;alpha-amino compounds (as N);167
1273;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;ammonia;159
1274;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;berry weight;2.04
1275;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;glucose + fructose;234
1276;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;catechin/tannin index;0.038
1277;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;catechin;11
1278;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;brix;22
1279;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;L-malic acid;4.45
1280;2015-09-02;EBERT.BIALE BR Block 2C Random;821873;509010728;Comments;200 berries counted
1281;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;yeast assimilable nitrogen;225
1282;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;total anthocyanins;792
1283;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;titratable acidity;9.8
1284;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;sugar per berry;0.654
1285;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;quercetin glycosides;23
1286;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;tannin;375
1287;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;pH;3.2
1288;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;polymeric anthocyanins/tannin index;0.035
1289;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;polymeric anthocyanins;13
1290;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;alpha-amino compounds (as N);126
1291;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;ammonia;120
1292;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;berry weight;2.96
1293;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;glucose + fructose;233
1294;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;catechin/tannin index;0.021
1295;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;catechin;8
1296;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;brix;22.1
1297;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;L-malic acid;4.49
1298;2015-09-02;EBERT.BIALE BR Block 2B Random;821873;509010727;Comments;200 berries counted
1299;2015-09-02;EBERT.BIALE BR Sensor 3;821873;509010731;tannin;394
1300;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;total anthocyanins;694
1301;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;quercetin glycosides;19
1302;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;tannin;234
1303;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;polymeric anthocyanins/tannin index;0.038
1304;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;polymeric anthocyanins;9
1305;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;catechin/tannin index;0.043
1306;2015-08-31;Ebert/Biale BR LMS Sensor;820928;508310133;catechin;10
1307;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;total anthocyanins;604
1308;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;quercetin glycosides;14
1309;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;tannin;217
1310;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;polymeric anthocyanins/tannin index;0.032
1311;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;polymeric anthocyanins;7
1312;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;catechin/tannin index;0.069
1313;2015-08-31;Ebert/Biale BR LMS Random;820928;508310132;catechin;15
1314;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;total anthocyanins;866
1315;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;quercetin glycosides;29
1316;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;tannin;240
1317;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;polymeric anthocyanins/tannin index;0.038
1318;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;polymeric anthocyanins;9
1319;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;catechin/tannin index;0.179
1320;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820928;508310131;catechin;43
1321;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;total anthocyanins;1013
1322;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;quercetin glycosides;68
1323;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;tannin;273
1324;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;polymeric anthocyanins/tannin index;0.037
1325;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;polymeric anthocyanins;10
1326;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;catechin/tannin index;0.114
1327;2015-08-31;Ebert/Tres Sabores South Cab Random;820928;508310130;catechin;31
1328;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;total anthocyanins;1096
1329;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;quercetin glycosides;82
1330;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;tannin;361
1331;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;polymeric anthocyanins/tannin index;0.036
1332;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;polymeric anthocyanins;13
1333;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;catechin/tannin index;0.05
1334;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820928;508310129;catechin;18
1335;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;yeast assimilable nitrogen;135
1336;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;titratable acidity;8.4
1337;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;sugar per berry;0.468
1338;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;pH;3.21
1339;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;alpha-amino compounds (as N);86
1340;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;ammonia;60
1341;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;berry weight;2
1342;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;glucose + fructose;248
1343;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;brix;23.4
1344;2015-08-31;Ebert/Biale BR LMS Sensor;820927;508310128;L-malic acid;3.28
1345;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;yeast assimilable nitrogen;213
1346;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;titratable acidity;10.2
1347;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;sugar per berry;0.479
1348;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;pH;3.2
1349;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;alpha-amino compounds (as N);102
1350;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;ammonia;135
1351;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;berry weight;2.24
1352;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;glucose + fructose;224
1353;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;brix;21.4
1354;2015-08-31;Ebert/Biale BR LMS Random;820927;508310127;L-malic acid;4.9
1355;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;yeast assimilable nitrogen;168
1356;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;titratable acidity;7.9
1357;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;sugar per berry;0.248
1358;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;pH;3.36
1359;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;alpha-amino compounds (as N);72
1360;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;ammonia;116
1361;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;berry weight;1.15
1362;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;glucose + fructose;232
1363;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;brix;21.6
1364;2015-08-31;Ebert/Tres Sabores South Cab Sensor;820927;508310126;L-malic acid;3.66
1365;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;yeast assimilable nitrogen;131
1366;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;titratable acidity;7
1367;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;sugar per berry;0.24
1368;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;pH;3.35
1369;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;alpha-amino compounds (as N);67
1370;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;ammonia;78
1371;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;berry weight;1.09
1372;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;glucose + fructose;239
1373;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;brix;22
1374;2015-08-31;Ebert/Tres Sabores South Cab Random;820927;508310125;L-malic acid;2.92
1375;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;yeast assimilable nitrogen;107
1376;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;titratable acidity;6.1
1377;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;sugar per berry;0.223
1378;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;pH;3.44
1379;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;alpha-amino compounds (as N);62
1380;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;ammonia;55
1381;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;berry weight;0.92
1382;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;glucose + fructose;263
1383;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;brix;24.2
1384;2015-08-31;Ebert/Tres Sabores North Cab Sensor;820927;508310124;L-malic acid;2.18
1385;2015-08-23;Ebert's Young Primitivo;817291;508220160;yeast assimilable nitrogen;288
1386;2015-08-23;Ebert's Young Primitivo;817291;508220160;total anthocyanins;529
1387;2015-08-23;Ebert's Young Primitivo;817291;508220160;titratable acidity;14.2
